"GEO_ID","NAME","B28003_001E","B28003_001EA","B28003_001M","B28003_001MA","B28003_002E","B28003_002EA","B28003_002M","B28003_002MA","B28003_003E","B28003_003EA","B28003_003M","B28003_003MA","B28003_004E","B28003_004EA","B28003_004M","B28003_004MA","B28003_005E","B28003_005EA","B28003_005M","B28003_005MA","B28003_006E","B28003_006EA","B28003_006M","B28003_006MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Has a computer:","Annotation of Estimate!!Total:!!Has a computer:","Margin of Error!!Total:!!Has a computer:","Annotation of Margin of Error!!Total:!!Has a computer:","Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Estimate!!Total:!!No computer","Annotation of Estimate!!Total:!!No computer","Margin of Error!!Total:!!No computer","Annotation of Margin of Error!!Total:!!No computer",
"0500000US28003","Alcorn County, Mississippi","14649","null","420","null","11984","null","481","null","54","null","38","null","10181","null","571","null","1749","null","332","null","2665","null","331","null",
"0500000US28005","Amite County, Mississippi","5218","null","291","null","3733","null","298","null","27","null","30","null","3032","null","310","null","674","null","192","null","1485","null","282","null",
"0500000US28007","Attala County, Mississippi","6941","null","264","null","5616","null","310","null","6","null","14","null","4660","null","305","null","950","null","229","null","1325","null","200","null",
"0500000US28009","Benton County, Mississippi","3149","null","243","null","2611","null","248","null","6","null","9","null","1839","null","266","null","766","null","218","null","538","null","147","null",
"0500000US28011","Bolivar County, Mississippi","12111","null","337","null","9374","null","414","null","31","null","23","null","7271","null","385","null","2072","null","288","null","2737","null","266","null",
"0500000US28013","Calhoun County, Mississippi","5846","null","168","null","4400","null","193","null","64","null","39","null","3696","null","208","null","640","null","125","null","1446","null","153","null",
"0500000US28015","Carroll County, Mississippi","3827","null","329","null","2945","null","319","null","0","null","20","null","2343","null","318","null","602","null","202","null","882","null","260","null",
"0500000US28017","Chickasaw County, Mississippi","6476","null","213","null","4893","null","274","null","11","null","12","null","3895","null","300","null","987","null","233","null","1583","null","217","null",
"0500000US28019","Choctaw County, Mississippi","3228","null","179","null","2528","null","196","null","20","null","23","null","2102","null","193","null","406","null","92","null","700","null","127","null",
"0500000US28021","Claiborne County, Mississippi","2908","null","177","null","2125","null","178","null","21","null","21","null","1877","null","167","null","227","null","91","null","783","null","125","null",
"0500000US28023","Clarke County, Mississippi","6237","null","231","null","4820","null","249","null","4","null","6","null","3862","null","276","null","954","null","175","null","1417","null","170","null",
"0500000US28025","Clay County, Mississippi","7618","null","233","null","6072","null","288","null","9","null","14","null","5448","null","286","null","615","null","152","null","1546","null","217","null",
"0500000US28027","Coahoma County, Mississippi","8782","null","317","null","6674","null","301","null","53","null","37","null","5337","null","318","null","1284","null","240","null","2108","null","252","null",
"0500000US28029","Copiah County, Mississippi","9414","null","344","null","6857","null","382","null","27","null","23","null","4571","null","294","null","2259","null","328","null","2557","null","358","null",
"0500000US28031","Covington County, Mississippi","6759","null","348","null","5702","null","369","null","185","null","82","null","3455","null","363","null","2062","null","341","null","1057","null","238","null",
"0500000US28033","DeSoto County, Mississippi","62890","null","622","null","58342","null","779","null","221","null","121","null","53939","null","884","null","4182","null","533","null","4548","null","468","null",
"0500000US28035","Forrest County, Mississippi","28086","null","554","null","24265","null","643","null","89","null","71","null","20708","null","622","null","3468","null","500","null","3821","null","429","null",
"0500000US28037","Franklin County, Mississippi","2928","null","196","null","2348","null","221","null","35","null","37","null","1973","null","217","null","340","null","108","null","580","null","135","null",
"0500000US28039","George County, Mississippi","7592","null","364","null","5926","null","350","null","23","null","26","null","4835","null","381","null","1068","null","323","null","1666","null","224","null",
"0500000US28041","Greene County, Mississippi","3925","null","330","null","2915","null","325","null","0","null","20","null","2416","null","350","null","499","null","191","null","1010","null","225","null",
"0500000US28043","Grenada County, Mississippi","8391","null","382","null","6807","null","355","null","21","null","26","null","5568","null","391","null","1218","null","286","null","1584","null","275","null",
"0500000US28045","Hancock County, Mississippi","20036","null","628","null","17623","null","641","null","38","null","37","null","15392","null","738","null","2193","null","486","null","2413","null","392","null",
"0500000US28047","Harrison County, Mississippi","78104","null","972","null","68465","null","1208","null","137","null","73","null","61966","null","1302","null","6362","null","709","null","9639","null","834","null",
"0500000US28049","Hinds County, Mississippi","88611","null","841","null","76788","null","1104","null","123","null","63","null","68237","null","1102","null","8428","null","653","null","11823","null","741","null",
"0500000US28051","Holmes County, Mississippi","6188","null","254","null","4115","null","266","null","2","null","3","null","2576","null","191","null","1537","null","231","null","2073","null","225","null",
"0500000US28053","Humphreys County, Mississippi","3186","null","135","null","2461","null","163","null","0","null","18","null","1883","null","154","null","578","null","113","null","725","null","133","null",
"0500000US28055","Issaquena County, Mississippi","483","null","61","null","264","null","52","null","0","null","13","null","196","null","49","null","68","null","26","null","219","null","59","null",
"0500000US28057","Itawamba County, Mississippi","8653","null","312","null","7212","null","387","null","37","null","38","null","6125","null","391","null","1050","null","219","null","1441","null","243","null",
"0500000US28059","Jackson County, Mississippi","52423","null","933","null","46085","null","1001","null","261","null","132","null","40880","null","1032","null","4944","null","523","null","6338","null","573","null",
"0500000US28061","Jasper County, Mississippi","6629","null","230","null","4925","null","320","null","116","null","95","null","2938","null","289","null","1871","null","262","null","1704","null","273","null",
"0500000US28063","Jefferson County, Mississippi","2448","null","234","null","1782","null","223","null","0","null","18","null","1617","null","215","null","165","null","89","null","666","null","184","null",
"0500000US28065","Jefferson Davis County, Mississippi","4713","null","209","null","3560","null","309","null","24","null","34","null","2414","null","266","null","1122","null","232","null","1153","null","244","null",
"0500000US28067","Jones County, Mississippi","24858","null","610","null","20679","null","713","null","233","null","127","null","13914","null","572","null","6532","null","622","null","4179","null","522","null",
"0500000US28069","Kemper County, Mississippi","3611","null","298","null","2555","null","346","null","11","null","19","null","1845","null","260","null","699","null","212","null","1056","null","234","null",
"0500000US28071","Lafayette County, Mississippi","18721","null","626","null","17447","null","653","null","27","null","33","null","15463","null","607","null","1957","null","389","null","1274","null","267","null",
"0500000US28073","Lamar County, Mississippi","22116","null","455","null","20578","null","523","null","39","null","32","null","18318","null","663","null","2221","null","466","null","1538","null","325","null",
"0500000US28075","Lauderdale County, Mississippi","29736","null","546","null","24850","null","734","null","104","null","69","null","20911","null","702","null","3835","null","450","null","4886","null","588","null",
"0500000US28077","Lawrence County, Mississippi","4849","null","178","null","3644","null","185","null","17","null","18","null","2277","null","184","null","1350","null","214","null","1205","null","158","null",
"0500000US28079","Leake County, Mississippi","8105","null","294","null","6094","null","354","null","20","null","25","null","4857","null","363","null","1217","null","245","null","2011","null","238","null",
