"GEO_ID","NAME","B28003_001E","B28003_001EA","B28003_001M","B28003_001MA","B28003_002E","B28003_002EA","B28003_002M","B28003_002MA","B28003_003E","B28003_003EA","B28003_003M","B28003_003MA","B28003_004E","B28003_004EA","B28003_004M","B28003_004MA","B28003_005E","B28003_005EA","B28003_005M","B28003_005MA","B28003_006E","B28003_006M","B28003_006MA","B28003_006EA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Has a computer:","Annotation of Estimate!!Total:!!Has a computer:","Margin of Error!!Total:!!Has a computer:","Annotation of Margin of Error!!Total:!!Has a computer:","Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Estimate!!Total:!!No computer","Margin of Error!!Total:!!No computer","Annotation of Margin of Error!!Total:!!No computer","Annotation of Estimate!!Total:!!No computer",
"0500000US53061","Snohomish County, Washington","302970","null","1069","null","292844","null","1238","null","620","null","369","null","280283","null","1520","null","11941","null","949","null","10126","715","null","null",
"0500000US53063","Spokane County, Washington","209640","null","1011","null","197760","null","1279","null","615","null","201","null","186941","null","1431","null","10204","null","970","null","11880","807","null","null",
"0500000US53065","Stevens County, Washington","18222","null","353","null","16411","null","351","null","145","null","69","null","14557","null","388","null","1709","null","229","null","1811","243","null","null",
"0500000US53067","Thurston County, Washington","114556","null","685","null","109517","null","963","null","233","null","129","null","104255","null","1190","null","5029","null","614","null","5039","742","null","null",
"0500000US53069","Wahkiakum County, Washington","1891","null","123","null","1765","null","131","null","7","null","10","null","1542","null","143","null","216","null","77","null","126","56","null","null",
"0500000US53071","Walla Walla County, Washington","22842","null","369","null","21535","null","422","null","24","null","25","null","20036","null","435","null","1475","null","221","null","1307","262","null","null",
"0500000US53073","Whatcom County, Washington","89865","null","705","null","85797","null","848","null","111","null","58","null","80798","null","1073","null","4888","null","696","null","4068","543","null","null",
"0500000US53075","Whitman County, Washington","18010","null","627","null","17309","null","639","null","62","null","36","null","15123","null","632","null","2124","null","334","null","701","166","null","null",
"0500000US53077","Yakima County, Washington","84636","null","576","null","77593","null","800","null","315","null","118","null","71870","null","972","null","5408","null","612","null","7043","574","null","null",
"0500000US54001","Barbour County, West Virginia","5813","null","224","null","5069","null","268","null","2","null","5","null","4355","null","263","null","712","null","236","null","744","160","null","null",
"0500000US54003","Berkeley County, West Virginia","46838","null","477","null","43522","null","653","null","104","null","63","null","40337","null","773","null","3081","null","504","null","3316","474","null","null",
"0500000US54005","Boone County, West Virginia","7821","null","263","null","6899","null","311","null","18","null","20","null","6327","null","298","null","554","null","153","null","922","168","null","null",
"0500000US54007","Braxton County, West Virginia","4532","null","266","null","3733","null","253","null","91","null","87","null","3394","null","258","null","248","null","83","null","799","181","null","null",
"0500000US54009","Brooke County, West Virginia","9811","null","223","null","8606","null","345","null","31","null","37","null","7620","null","395","null","955","null","264","null","1205","303","null","null",
"0500000US54011","Cabell County, West Virginia","39398","null","649","null","34630","null","736","null","117","null","62","null","29367","null","842","null","5146","null","499","null","4768","550","null","null",
"0500000US54013","Calhoun County, West Virginia","2390","null","177","null","1992","null","175","null","45","null","29","null","1699","null","171","null","248","null","78","null","398","87","null","null",
"0500000US54015","Clay County, West Virginia","2896","null","164","null","2320","null","202","null","0","null","18","null","2130","null","207","null","190","null","82","null","576","111","null","null",
"0500000US54017","Doddridge County, West Virginia","2309","null","186","null","2029","null","181","null","29","null","38","null","1647","null","177","null","353","null","112","null","280","82","null","null",
"0500000US54019","Fayette County, West Virginia","15836","null","335","null","13214","null","405","null","32","null","23","null","11734","null","470","null","1448","null","268","null","2622","271","null","null",
"0500000US54021","Gilmer County, West Virginia","2127","null","179","null","1684","null","175","null","3","null","4","null","1565","null","167","null","116","null","46","null","443","89","null","null",
"0500000US54023","Grant County, West Virginia","4147","null","205","null","3339","null","238","null","26","null","25","null","3130","null","245","null","183","null","75","null","808","164","null","null",
"0500000US54025","Greenbrier County, West Virginia","14722","null","454","null","12186","null","531","null","74","null","52","null","11369","null","530","null","743","null","190","null","2536","354","null","null",
"0500000US54027","Hampshire County, West Virginia","7912","null","406","null","6659","null","432","null","80","null","66","null","6036","null","431","null","543","null","156","null","1253","268","null","null",
"0500000US54029","Hancock County, West Virginia","12840","null","282","null","11418","null","358","null","49","null","41","null","10718","null","371","null","651","null","180","null","1422","252","null","null",
"0500000US54031","Hardy County, West Virginia","5794","null","276","null","5088","null","319","null","1","null","2","null","4779","null","325","null","308","null","140","null","706","228","null","null",
"0500000US54033","Harrison County, West Virginia","26129","null","456","null","23322","null","571","null","38","null","34","null","20978","null","590","null","2306","null","370","null","2807","398","null","null",
"0500000US54035","Jackson County, West Virginia","11127","null","306","null","9107","null","426","null","47","null","32","null","8406","null","428","null","654","null","210","null","2020","372","null","null",
"0500000US54037","Jefferson County, West Virginia","21162","null","323","null","19727","null","410","null","44","null","41","null","18628","null","457","null","1055","null","208","null","1435","275","null","null",
"0500000US54039","Kanawha County, West Virginia","76919","null","955","null","68862","null","1227","null","205","null","96","null","63079","null","1332","null","5578","null","686","null","8057","752","null","null",
"0500000US54041","Lewis County, West Virginia","6662","null","262","null","5467","null","243","null","28","null","28","null","4893","null","259","null","546","null","150","null","1195","200","null","null",
"0500000US54043","Lincoln County, West Virginia","7759","null","319","null","6646","null","414","null","60","null","74","null","6004","null","401","null","582","null","190","null","1113","222","null","null",
"0500000US54045","Logan County, West Virginia","12382","null","380","null","10789","null","465","null","9","null","9","null","10075","null","433","null","705","null","172","null","1593","314","null","null",
"0500000US54047","McDowell County, West Virginia","6413","null","292","null","5239","null","331","null","16","null","24","null","4514","null","358","null","709","null","192","null","1174","182","null","null",
"0500000US54049","Marion County, West Virginia","23278","null","417","null","20945","null","446","null","22","null","18","null","19548","null","474","null","1375","null","279","null","2333","323","null","null",
"0500000US54051","Marshall County, West Virginia","11811","null","376","null","9976","null","459","null","0","null","27","null","9218","null","512","null","758","null","263","null","1835","313","null","null",
"0500000US54053","Mason County, West Virginia","10057","null","348","null","8345","null","365","null","0","null","24","null","7628","null","383","null","717","null","207","null","1712","255","null","null",
"0500000US54055","Mercer County, West Virginia","24634","null","507","null","21232","null","652","null","61","null","45","null","19352","null","674","null","1819","null","297","null","3402","443","null","null",
"0500000US54057","Mineral County, West Virginia","10431","null","379","null","9362","null","421","null","31","null","40","null","8933","null","426","null","398","null","159","null","1069","270","null","null",
